check_group,ASIN,Family,30d_sales,original_title,final_title,title_chars,final_item_highlights,title_source,highlights_source,flags,processing_notes
5-EXCLUDED_NO_SKU_MATCH,B0BMJHHM68,General Magnet,0,"Magnet Me Up Emoticon Magnet Decal, 5 Inch, Cute Decorative Self-Expression Magnet f",Emoticon Magnet 5 Inch,22,"Heavy duty magnet, full color UV printed, made to order",NO_FEEDBACK,ORIGINAL,NO_REVIEWER_FEEDBACK,
5-EXCLUDED_NO_SKU_MATCH,B0DSQ9S86T,General Magnet,0,"Magnet Me Up Custom Sports Magnetic Decal, Customizable Team Name, Bumper Magnet",Custom Sports Car Magnet,24,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface",NO_FEEDBACK,ORIGINAL,NO_REVIEWER_FEEDBACK,
5-EXCLUDED_NO_SKU_MATCH,B0CVSF79VC,Driver/Novelty,0,"Magnet Me Up New Driver Magnet Decal, Heavy Duty Automotive Magnet for Car Truck SUV","New Driver Car Magnet, Funny Student Driver",43,"Heavy duty magnetic decal for car or any magnetic surface, UV printed",NO_FEEDBACK,ORIGINAL,NO_REVIEWER_FEEDBACK,
5-EXCLUDED_NO_SKU_MATCH,B09QRN9PRH,General Magnet,0,"Magnet Me Up Burgundy and Ivory Head and Neck Cancer Ribbon Magnet Decal, 3.5x7 Inches Heavy Duty Automotive Magnet for","Head and Neck Cancer Fighter Ribbon Magnet Decal, 3.5x7 Inches",62,"Automotive Magnet for Car Truck SUV, Gift of Empathy, Burgundy and Ivory, Made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0D94RGB4Q,General Magnet,0,"Magnet Me Up Customizable Magnet Pack, Oval or Round, Advertising, Personal Use, Gifts, Choose Your Text",Customizable Magnet,19,"Heavy duty magnet, full color UV printed, made to order",NO_FEEDBACK,ORIGINAL,NO_REVIEWER_FEEDBACK,
5-EXCLUDED_NO_SKU_MATCH,B0DM2MWYMQ,General Magnet,0,"Magnet Me Up Custom Photo Refrigerator Magnet Decal with Text Option, Upload Your Family Photo and Memories (4x5 Hanukka",Custom 4x5 Inch Hanukkah Photo Refrigerator Magnet with Text Option,67,"Personalized magnetic decal, full color, made to order, crafted in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0DPMPV47F,General Magnet,0,"Magnet Me Up Custom Photo Refrigerator Magnet Decal with Text Option, Upload Your Family Photo (1 Pack, 5x7 Christmas- R","Custom Christmas Red Photo Frame Refrigerator Magnet, Photo and text, 5""x7""",75,"Personalized magnetic decal, full color, made to order, crafted in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0DJSDD6GJ,Photo Magnet,0,"Magnet Me Up Custom Halloween Photo Magnetic Decal, Witch Cauldron and Candle Holder, Spooky Halloween Magnet for Party,","Custom Halloween Photo Magnet, 4x5 Inch Yellow Photo Frame, Photo and Text",74,"Personalized magnetic decal, full color, made to order, crafted in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0DJSM2TPP,Photo Magnet,0,"Magnet Me Up Custom Halloween Photo Magnet Decal, Pumpkin, and Gravestone, Spooky Halloween for Party, Fridge, Locker, O","Custom Halloween Photo Magnet, 4x5 Inch Purple Photo Frame, Photo and Text",74,"Personalized magnetic decal, full color, made to order, crafted in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0DG3WT5YQ,General Magnet,0,"Magnet Me Up Rosh Hashanah Custom Magnet Decal, Personalized Photo Frame, 5x7 inch Rectangle, Magnetic Picture Frames fo","Rosh Hashanah Photo Frame Custom Magnet, 5x7 inch, Upload Photo",63,"Personalized magnetic decal, full color, made to order, crafted in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0CZPGCK4C,General Magnet,0,"Magnet Me Up Custom 4x6 Inch Rectangle Photo Refrigerator Customizable Magnet Decal with Text Option, 5 Pack, Upload Fam","Custom 4x6 Inch Rectangle Photo Refrigerator Magnet, 5 Pack, Photo & Text",73,"Personalized magnetic decal, full color, made to order, crafted in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0BMH1NVKL,General Magnet,0,"Magnet Me Up Desantis 2024 Republican Party Magnet Decal, 4x6 Inch, Heavy Duty Automotive Magnet for Car Truck SUV Or An","DeSantis 2024 Republican Party Election Magnet Decal, 4x6 Inch",62,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0BKH6NVX8,General Magnet,0,"Magnet Me Up Poop Emoticon Magnet Decal, Cute Self-Expression Decorative Magnet for Car, Truck, SUV, Or Any Other Magnet","Poop Emoticon Car Magnet, 5 Inch",32,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0CPT93RWN,General Magnet,0,"Magnet Me Up You've Been Ducked Cute Vehicle Duck Magnets, Ducking Game, 4 Pk, 4x4 in, Army Tie Dye Leopard Zebra, Heavy","You've Been Ducked Cute Vehicle Duck Magnets, Ducking Game, 4 Pk, 4x4 in",72,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0DRZ386C1,General Magnet,0,"Magnet Me Up Customizable American Sign Language Fridge Magnet, 8x5 Inches, Blue, Add Logo, Custom ASL Educational and D","Customizable American Sign Language Fridge Magnet, 8x5 Inches, Add Logo",71,"Personalized magnetic decal, full color, made to order, Blue, crafted in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0G357LQZY,Custom Vehicle,0,Custom Car Magnet Signs – 30 Mil Magnetic Vehicle Signs – Upload Your Logo & Text – Weatherproof Business Magnets for Ca,"Custom Car Magnet 30 Mil, Upload Logo, Made in USA",50,"Personalized magnetic business sign for vehicles & trucks, add your text, weatherproof",NO_FEEDBACK,ORIGINAL,NO_REVIEWER_FEEDBACK,
5-EXCLUDED_NO_SKU_MATCH,B09QRXXJ26,General Magnet,0,"Magnet Me Up Zebra Carcinoid Cancer Ribbon Magnet Decal, 3.5x7 Inches Heavy Duty Automotive Magnet for Car Truck SUV","Zebra Carcinoid Cancer Awareness Ribbon Magnet Decal, 3.5x7 Inches",66,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0G6GDCNL5,General Magnet,0,"Magnet Me Up Funny Car Magnet, Magnetic Decal for Cars, Trucks & SUV- Humor Sign for Cars, Magnet Accessories, Made in T","Funny Car Magnet, Funny Gift, Made in USA",41,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface",NO_FEEDBACK,ORIGINAL,NO_REVIEWER_FEEDBACK,
5-EXCLUDED_NO_SKU_MATCH,B0DSGK7WQ2,General Magnet,0,"Magnet Me Up Custom 10x3 Inch Rectangle Magnet, 250 Pack, Customizable for Businesses, Personal Use, Choose Your Text, U","Custom Rectangle Car Magnet 10x3 Inch 250 Pack, Image and Text",62,"Personalized magnetic decal, full color, made to order, crafted in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0DSGKTJ7V,General Magnet,0,"Magnet Me Up Custom 10x3 Inch Rectangle Magnet, 50 Pack, Customizable for Businesses, Personal Use, Choose Your Text, Up","Custom Rectangle Car Magnet 10x3 Inch 50 Pack, Image and Text",61,"Personalized magnetic decal, full color, made to order, crafted in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0CZM4L5T3,General Magnet,0,"Magnet Me Up Custom 10x3 Inch Rectangle Magnet, 5 Pack, Customizable for Businesses, Personal Use, Choose Your Text, Upl","Custom Rectangle Car Magnet 10x3 Inch 5 Pack, Image and Text",60,"Personalized magnetic decal, full color, made to order, crafted in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0CZLZCJ85,General Magnet,0,"Magnet Me Up Custom 8x3 Inch Rectangle Magnet, 5 Pack, Customizable for Businesses, Personal Use, Choose Your Text, Uplo","Custom Rectangle Car Magnet 8x3 Inch 5 Pack, Image and Text",59,"Personalized magnetic decal, full color, made to order, crafted in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0GTJNSCGZ,General Magnet,0,"Custom Die Cut Sticker Personalized - Full Color UV Printed Vinyl Sticker Decal for Logo, Image, Text, Shape and Size, W","Custom Die-Cut Adhesive Sticker, Upload Logo, Made in USA",57,"Heavy-duty bumper stickers, full color",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0DJWKNTB8,Custom Vehicle,0,"Magnet Me Up Custom Die Cut Car Magnet, Personalized Shape and Design, Business Logos, Events, Personal Use, Multiple Si","Custom Die Cut Car Magnet, Personalized Shape and Design",56,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0DNTXHVMB,General Magnet,0,"Magnet Me Up Custom Luggage Tags, 3x5 inch, 2 PK, Personalized Tags for Bags, Suitcase, Customizable with Your Name, Des","Custom Luggage Tags for Travel Bags, Suitcase, 3x5 inch, 2 Pack",63,"Personalized with name and logo, full color, made to order, travel gift, crafted in USA",REVIEWER_TITLE,REVIEWER_FIX,,
